studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2013;HØST;2018;VÅR;2018;VÅR;751340;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751431;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751337;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751358;;Ikke møtt
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751440;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751436;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751408;;Ikke møtt
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;741322;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751415;C;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751369;A;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751335;E;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751391;D;Bestått
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;751328;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757743;B;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;748083;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723836;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757796;;Ikke møtt
BIT;Informatikk - bachelorstudium;2014;HØST;2016;VÅR;2016;VÅR;757736;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757774;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757679;A;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2016;VÅR;2016;VÅR;757727;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757764;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757780;B;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757678;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757710;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757718;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757715;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757773;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757729;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757712;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757779;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;739428;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723388;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757716;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757744;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757800;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723765;;Ikke møtt
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757703;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;722838;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;739489;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757749;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;755536;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757734;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757690;B;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2016;VÅR;2016;VÅR;755598;D;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;749148;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757750;C;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757699;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757689;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757769;;Ikke møtt
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757746;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;723735;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;757799;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766893;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766872;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766873;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2008;VÅR;2008;VÅR;698813;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765109;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;748403;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756427;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766847;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;755655;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766850;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766812;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766864;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765892;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766823;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756659;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766858;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766832;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2014;VÅR;2014;VÅR;751374;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757626;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2019;VÅR;2019;VÅR;721704;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766837;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757108;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766833;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766818;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757726;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766868;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766845;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;131344;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766856;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766813;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766693;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;749335;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2017;VÅR;2017;VÅR;739448;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;755550;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766861;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766846;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757739;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766801;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765901;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756481;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766855;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;758244;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;705867;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766815;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766885;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766905;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766797;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766834;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766906;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766913;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;767843;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;767908;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765137;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766866;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766886;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766827;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766808;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757740;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766892;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766880;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766843;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765248;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;757488;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765872;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766874;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766869;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766878;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766904;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766887;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766895;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766824;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766882;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766795;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766807;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766909;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766863;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;753732;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766852;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766911;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766838;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766916;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2018;VÅR;2018;VÅR;766800;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756265;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766908;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765917;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;698900;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766814;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766877;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766821;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;721478;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765176;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766806;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766902;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766915;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756279;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766899;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766876;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766842;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766897;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2019;VÅR;2019;VÅR;766860;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;756845;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766802;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766853;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766829;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766798;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766804;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757580;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766811;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766879;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766799;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766871;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766825;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;740941;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766854;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766898;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766912;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766851;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766839;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766848;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766891;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766890;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766867;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765325;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;716379;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766903;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;757537;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766901;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;765227;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766849;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766840;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766822;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766907;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766817;D;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766803;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766857;B;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766831;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;VÅR;2015;VÅR;757683;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766862;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766820;C;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766888;;Ikke møtt
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;766896;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;757707;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2019;VÅR;2019;VÅR;758667;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2016;VÅR;2016;VÅR;766836;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2014;VÅR;2014;VÅR;705385;;Legeattest
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;768949;D;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766080;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;766048;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;724056;;Ikke møtt
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;729543;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;767779;B;Bestått
BIT;Informatikk - bachelorstudium;2018;HØST;2019;VÅR;2019;VÅR;766828;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2018;HØST;2016;VÅR;2016;VÅR;705662;;Manglende øvinger
BMAT;Matematiske fag - bachelorstudium;2017;HØST;2018;VÅR;2018;VÅR;759423;B;Bestått
BPED;Pedagogikk - bachelorstudium;2012;HØST;2016;VÅR;2016;VÅR;740241;C;Bestått
BSØK;Samfunnsøkonomi - bachelorstudium;2013;HØST;2016;VÅR;2016;VÅR;748077;C;Bestått
MBIOT5;Bioteknologi (5-årig) - masterstudium;2012;HØST;2016;VÅR;2016;VÅR;737863;;Manglende øvinger
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2014;HØST;2014;VÅR;2014;VÅR;732393;E;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;740927;C;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768752;F;Ikke bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768744;A;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768763;E;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2015;HØST;2016;VÅR;2016;VÅR;768750;F;Ikke bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2016;HØST;2017;VÅR;2017;VÅR;765153;F;Ikke bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2016;HØST;2017;VÅR;2017;VÅR;769510;C;Bestått
MLREAL;Lektorutdanning i realfag - masterstudium (5-årig);2018;HØST;2016;VÅR;2016;VÅR;758698;D;Bestått
MTDESIG;Industriell design - masterstudium (5-årig);2013;HØST;2016;VÅR;2016;VÅR;732210;C;Bestått
