studieprogramkode;studieprogramnavn;arstall_kull;terminkode_kull;arstall_und;terminkode_und;arstall_eks;terminkode_eks;studentnr;karakter;vurdresstatnavn
BIT;Informatikk - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;683827;D;Bestått
BIT;Informatikk - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;689814;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2007;HØST;2009;VÅR;2009;VÅR;698835;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2007;HØST;2009;VÅR;2009;VÅR;686246;D;Bestått
BIT;Informatikk - bachelorstudium;2007;HØST;2008;VÅR;2008;VÅR;692558;;Ikke møtt
BIT;Informatikk - bachelorstudium;2007;HØST;2009;VÅR;2009;VÅR;688007;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;698856;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2007;HØST;2008;VÅR;2008;VÅR;698822;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;698847;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;698870;D;Bestått
BIT;Informatikk - bachelorstudium;2007;HØST;2008;VÅR;2008;VÅR;698868;C;Bestått
BIT;Informatikk - bachelorstudium;2007;HØST;2008;VÅR;2008;VÅR;698866;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;698862;E;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2012;VÅR;2012;VÅR;699098;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705370;C;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;705373;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;705343;E;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2013;HØST;2013;HØST;705362;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2008;HØST;2012;VÅR;2012;VÅR;705357;E;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;80249;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;705347;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705325;D;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;690181;D;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705349;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2008;HØST;2012;VÅR;2012;VÅR;697147;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705365;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;676380;D;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;705330;C;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;690392;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705338;E;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;701643;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;705333;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705382;C;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;705336;D;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2009;VÅR;2009;VÅR;674205;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;699087;E;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2012;VÅR;2012;VÅR;701566;E;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;705359;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705361;D;Bestått
BIT;Informatikk - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;705356;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713683;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;705364;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713714;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713734;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;699158;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713717;;Ikke møtt
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713680;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;705332;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;140382;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713262;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;705337;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;683569;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713743;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713754;;Ikke møtt
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;682093;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713745;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713679;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;712742;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;713713;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;705344;;Ikke møtt
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713739;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713720;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713728;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713265;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713704;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713746;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713757;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713697;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713752;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;705340;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713705;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713715;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713689;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;712788;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713703;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2014;VÅR;2014;VÅR;713753;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;711357;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2013;VÅR;2013;VÅR;713687;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713696;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713708;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;689815;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713700;A;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;637272;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713702;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;705383;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2013;VÅR;2013;VÅR;713719;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713709;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;712808;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713684;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2014;VÅR;2014;VÅR;713698;;Ikke møtt
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713732;A;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713737;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713688;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;266426;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713741;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713693;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713692;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713721;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713736;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713724;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713716;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713735;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713723;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;713695;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;691563;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713749;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713755;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713727;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713685;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713694;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713756;C;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;453809;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713731;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2011;VÅR;2011;VÅR;713726;E;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713730;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713690;B;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2012;VÅR;2012;VÅR;713718;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713729;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2013;VÅR;2013;VÅR;713758;D;Bestått
BIT;Informatikk - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;713751;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;713275;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713261;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713264;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2010;HØST;2010;VÅR;2010;VÅR;714844;C;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713268;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;713263;B;Bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;705809;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2010;HØST;2011;VÅR;2011;VÅR;705409;;Gyldig fravær
BIT;Informatikk - bachelorstudium;2011;HØST;2012;VÅR;2012;VÅR;688862;C;Bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;713257;F;Ikke bestått
BIT;Informatikk - bachelorstudium;2011;HØST;2014;VÅR;2014;VÅR;707730;;Ikke møtt
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;707257;B;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2010;VÅR;2010;VÅR;690569;E;Bestått
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715582;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2012;HØST;2013;VÅR;2013;VÅR;715620;;Manglende øvinger
BIT;Informatikk - bachelorstudium;2013;HØST;2014;VÅR;2014;VÅR;714972;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2015;VÅR;2015;VÅR;715604;B;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2010;VÅR;2010;VÅR;713748;E;Bestått
BIT;Informatikk - bachelorstudium;2014;HØST;2008;VÅR;2008;VÅR;698864;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2016;VÅR;2016;VÅR;712746;E;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2011;VÅR;2011;VÅR;50925;A;Bestått
BIT;Informatikk - bachelorstudium;2015;HØST;2015;HØST;2015;HØST;715592;;Trekk under eksamen (Avbrutt eksamen)
BIT;Informatikk - bachelorstudium;2015;HØST;2010;VÅR;2010;VÅR;708347;C;Bestått
BIT;Informatikk - bachelorstudium;2016;HØST;2017;VÅR;2017;VÅR;674758;;Ikke møtt
BKULT;Historie, kultur- og idéfag - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;698488;B;Bestått
BMAT;Matematiske fag - bachelorstudium;2008;HØST;2010;VÅR;2010;VÅR;700368;C;Bestått
BMAT;Matematiske fag - bachelorstudium;2009;HØST;2010;HØST;2010;HØST;712631;C;Bestått
BMAT;Matematiske fag - bachelorstudium;2009;HØST;2010;VÅR;2010;VÅR;711138;E;Bestått
BMUST;Musikkteknologi - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;696566;A;Bestått
BMUST;Musikkteknologi - bachelorstudium;2007;HØST;2010;VÅR;2010;VÅR;701362;B;Bestått
BMUST;Musikkteknologi - bachelorstudium;2010;HØST;2012;VÅR;2012;VÅR;713260;C;Bestått
BSPRÅL;Språk og litteratur - bachelorstudium;2008;HØST;2011;VÅR;2011;VÅR;698409;;Manglende øvinger
BSV;Samfunnsvitenskap med ulike fordypninger - bachelorstudium;2010;HØST;2010;VÅR;2010;VÅR;713014;B;Bestått
FTHINGEL;Bachelor i ingeniørfag, elektro;2009;HØST;2010;VÅR;2010;VÅR;690099;E;Bestått
IMEDIV/MN;Diverse studier i realfag IME-fakultetet;2010;VÅR;2010;VÅR;2010;VÅR;718458;A;Bestått
ITBAINFO;Bachelor i informasjonsbehandling;2015;HØST;2010;VÅR;2010;VÅR;714967;F;Ikke bestått
ITBAINFO;Bachelor i informasjonsbehandling;2015;HØST;2008;VÅR;2008;VÅR;697135;F;Ikke bestått
MTBYGG;Bygg- og miljøteknikk - masterstudium (5-årig);2008;HØST;2010;VÅR;2010;VÅR;696936;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2005;HØST;2006;VÅR;2006;VÅR;683893;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2005;HØST;2006;VÅR;2006;VÅR;683833;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2006;HØST;2007;VÅR;2007;VÅR;687650;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2006;HØST;2007;VÅR;2007;VÅR;693876;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697084;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2007;VÅR;2007;VÅR;683808;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697688;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2007;VÅR;2007;VÅR;689809;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697136;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697091;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697073;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;689786;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2007;HØST;2008;VÅR;2008;VÅR;697130;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707778;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707744;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;704563;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707719;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;689868;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707755;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707787;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;697089;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707785;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2008;VÅR;2008;VÅR;689131;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707723;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707758;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707762;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707668;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;697071;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2008;HØST;2009;VÅR;2009;VÅR;707737;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715588;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715642;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715606;F;Ikke bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715609;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715631;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715640;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715621;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715643;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;697473;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715626;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715587;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715553;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2008;VÅR;2008;VÅR;697088;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707689;;Ikke møtt
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715568;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715611;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715938;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;716282;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707694;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715590;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715591;A;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707736;E;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707669;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715638;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715575;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;716105;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715633;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715614;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;714947;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715625;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707674;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715583;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707756;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715579;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715623;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715617;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715566;;Manglende øvinger
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715635;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;712727;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715647;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707670;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715646;D;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;715615;C;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2010;VÅR;2010;VÅR;707769;B;Bestått
MTDT;Datateknologi - masterstudium (5-årig);2009;HØST;2009;VÅR;2009;VÅR;707693;;Ikke møtt
